Batch,MSID,Date,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
713,RMD824401D5BS,2024-10-24 01:52:31,1.88233421728308,1.96199610173616,1.77226101312882,1.90166246485782,1.81567478973596,1.92666370139283,1.88185946293741,1.75321093302576
714,RMD824401B9DS,2024-10-24 01:10:42,1.9027381344221,1.72139347082936,1.67647474301723,1.71804156037421,1.7205019830677,1.74443654981488,1.80235410113171,1.71164551996939
715,RMD8244121A3S,2024-10-24 01:10:38,1.91767945281521,1.96734944277605,1.88827911624267,1.90145854273367,1.86465553777097,1.81780926760788,1.91440054919036,1.65101483145029
716,RMD824401B9DS,2024-10-24 00:58:12,1.89778395984075,1.71790103913818,1.66809702113748,1.7092113034582,1.73194189362819,1.72684043214175,1.8028950735276,1.71641495392376
717,RMD8244121A3S,2024-10-24 00:58:04,1.92048542613784,1.96461840341993,1.89104543473266,1.90858163736959,1.87374609657331,1.82052564496493,1.92200204737406,1.65359515741285
718,RMD824401B9DS,2024-10-24 00:51:55,1.88387792736997,1.69646072169026,1.64575753615995,1.69405670787019,1.7262795657051,1.72552110746216,1.79380424710325,1.70667180437901
719,RMD8244121A3S,2024-10-24 00:51:49,1.91046843664854,1.93712677039131,1.8883542627427,1.89543755376754,1.86606020870835,1.81609443368722,1.91197714739569,1.64301774416529
720,RMD824401C65S,2024-10-23 23:33:41,1.73939596971225,1.90412912739305,1.92149453407468,1.89827283006576,1.83428984235582,1.78856691162841,1.84162649490348,1.87691909403198
721,RMD824401D1FS,2024-10-23 23:22:50,1.90945334837872,1.96941907741481,1.87915840816532,1.86043057834458,1.79205148423629,1.8697959656372,1.82196562063904,1.65580490689314
722,RMD824401D1FS,2024-10-23 23:12:51,1.92398852207541,1.98435511551632,1.87710913187821,1.86042944130681,1.79205038898971,1.87283184749316,1.82489842741117,1.65873106738813
723,RMD824401CE6S,2024-10-23 22:30:13,1.67668576663909,1.73046332790979,1.78245937728525,1.80057346745934,1.81663882502698,1.72164161118727,1.68173838853238,1.67689668996998
724,RMD824401CE6S,2024-10-23 22:27:32,1.68094536858003,1.7185770762915,1.76881448767236,1.80140573666268,1.81310236372873,1.71335423574989,1.67073815692187,1.66689556579173
725,RMD824401D03S,2024-10-23 22:22:46,1.85966109981074,2.01211123429801,1.79635974278046,1.86377427816627,1.83183701474021,1.69705214790147,1.79743340834835,1.68918491802942
726,RMD824401D03S,2024-10-23 22:18:55,1.85384757705993,2.02403621590312,1.74270502998783,1.69483471217282,1.83330447761056,1.6924972622286,1.78801882510731,1.67016422888283
727,RMD8243819DES,2024-10-23 21:59:57,1.36903788982674,1.84541098309144,1.75143127183893,1.71602897315226,1.64708416460209,1.57721163444348,1.09351255392971,1.32268788367135
728,RMD8243819DES,2024-10-23 21:57:30,1.55480201160135,1.69396800016586,1.74693815875815,1.51398148893126,1.71008826148167,1.74019391793744,1.02324509826222,1.22133626843505
729,RMD8243819DES,2024-10-23 21:54:30,1.46192338828108,1.80206142069339,1.70317726590662,1.49168949441495,1.68539502486478,1.54788395024462,1.04752335029811,1.31377339119881
730,RMD824401D05S,2024-10-23 16:49:56,1.68512434627749,1.89439488786414,1.8381812118803,1.86039496870863,1.81220344771763,1.67778024838611,1.37641618433765,1.56340342105988
731,RMD824401B83S,2024-10-23 12:48:31,1.83211873382072,1.97375088418194,1.75401437022919,1.85577154617919,1.62373197075519,1.60907680682519,1.57487775529491,1.52273013860818
732,RMD824401B83S,2024-10-23 12:37:23,1.84766262484839,1.98819124822779,1.76478668258901,1.86512140822223,1.67203680651173,1.66233189512353,1.65592819432817,1.57871387435665
733,RMD824401BFAS,2024-10-23 12:32:47,1.91501616351544,1.88582079847264,1.89075432140983,1.75678303857369,1.8544122081798,1.73632153445771,1.39332214245468,1.58683557927591
734,RMD824401D1AS,2024-10-23 12:32:41,1.70474654751544,1.77311611433397,1.81508921819724,1.85354984362652,1.63150783593733,1.64798177731537,1.63883010720321,1.60782609870122
735,RMD824401BFAS,2024-10-23 12:30:11,1.91207619615798,1.88397580610429,1.88390418548062,1.75620573494581,1.8568524463879,1.75295448379101,1.42760149464433,1.59155017960387
736,RMD824401D1AS,2024-10-23 12:23:41,1.69542387988365,1.78882449871996,1.82175469760625,1.86673492579936,1.66567791857236,1.60338957777882,1.63702036580127,1.6518039493475
737,RMD824401D18S,2024-10-23 12:14:05,1.86397400587615,1.930739552772,1.9167605146868,1.82154477743628,1.74278624700554,1.72814749999434,1.53462370185761,1.53645778570654
738,RMD8243819DDS,2024-10-23 12:13:59,1.91995509975314,1.90990424144632,1.70629824386053,1.76820893916398,1.61499343677748,1.60986524134209,1.40565334370231,0.963554510122041
739,RMD824401D18S,2024-10-23 12:11:36,1.86874240379424,1.93009268122708,1.91418568360259,1.82406872151428,1.75168149936111,1.7360778922951,1.52761136835704,1.55325431832208
740,RMD8243819DDS,2024-10-23 12:11:34,1.91328170741297,1.89778069717521,1.69037991177366,1.77390310317327,1.57858201678277,1.57332689424732,1.41385070020486,0.960139260535321
741,RMD824401D18S,2024-10-23 12:07:03,1.86853487820006,1.92438613193225,1.90764355317519,1.8249358644207,1.73991144630253,1.75441123081796,1.50069694071793,1.55549894550513
742,RMD8243819DDS,2024-10-23 12:06:30,1.90151503574507,1.90195088296578,1.69307811027957,1.78092602563205,1.51702713111798,1.60824011783648,1.52348342306728,1.00943722143289
743,RMD824401FE9S,2024-10-23 12:03:07,1.71209531131678,1.88283686957458,1.79913266091446,1.6549950961085,1.71715114871375,1.80576174386082,1.31176507940386,1.65474421083209
744,RMD824401D5CS,2024-10-23 12:03:02,1.78667031730806,1.97945629460521,1.83341621205454,1.86525431662269,1.50665205672038,1.59807755752943,1.58076712631618,1.55773255183252
745,RMD824401FE9S,2024-10-23 11:52:57,1.70872978079196,1.88047823698951,1.79491116499952,1.65598121761647,1.71808936130755,1.80774618956958,1.30248803849614,1.65051801512527
746,RMD824401D5CS,2024-10-23 11:52:20,1.79970756741138,1.98588933821515,1.83302832088615,1.86274773066981,1.50322318127995,1.59975172267476,1.6776302697223,1.50794622899963
747,RMD824401B98S,2024-10-23 11:39:26,1.93101612132364,1.91412734036973,1.83051608698238,1.72074360250249,1.56148813568354,1.7654739450407,1.39417361068104,1.40777484389146
748,RMD824401D5DS,2024-10-23 11:39:20,1.93272921655338,2.04007242056365,1.82026284749927,1.9087447006812,1.61960523324965,1.52126892206892,1.32012028942454,1.60467832989065
749,RMD824401B98S,2024-10-23 11:36:30,1.92575311077411,1.90881059431817,1.82634955749784,1.74825266901149,1.55583783082072,1.76420401364058,1.35495318182481,1.3987274241585
750,RMD824401D5DS,2024-10-23 11:36:24,1.93508388937942,2.04135472307369,1.82243428548825,1.9174137935605,1.57859932123805,1.54116569921247,1.2930726863625,1.65339674640184
751,RMD824401D1BS,2024-10-23 06:08:52,1.95167632421621,1.94910013928806,1.94150394011021,1.91790577939002,1.94280933733231,1.88700618627762,1.86407105328407,1.86661837172057
752,RMD824401D1BS,2024-10-23 06:06:34,1.94701757268158,1.95381566259023,1.92988022813781,1.91438407117076,1.93290805785411,1.86976468660407,1.82833680350209,1.83666128684527
753,RMD824401E93S,2024-10-23 06:03:24,1.87648110151797,1.74329713022633,1.82942668784778,1.73370521140236,1.79304639434694,1.76635701064505,1.70723182134607,1.63401276024339
754,RMD824401E93S,2024-10-23 06:01:06,1.88680842687377,1.74246999839207,1.8375318713629,1.74218768049773,1.81437815023959,1.77713734217337,1.67295816245507,1.60236234062106
755,RMD824401E94S,2024-10-23 05:57:59,1.93801752769141,1.91544629602242,1.81683039249639,1.80331574044898,1.73509583308524,1.53576772755527,1.31539178266082,1.42996185642305
756,RMD824401FEBS,2024-10-23 05:46:49,1.79719410311671,1.85618048554679,1.96685672468089,1.82607112862999,1.91548670061191,1.87048050176401,1.74499049592743,1.87163743481827
757,RMD824401E92S,2024-10-23 05:46:44,1.47315587566385,1.8668390030361,1.96651855848899,2.00681954946349,1.54059272617758,1.650761031852,1.60339133453116,1.79005298780705
758,RMD824401CEBS,2024-10-23 05:43:35,1.72442509859387,1.84536383550499,1.858573993848,1.95458866678884,1.85887917627207,1.70524654497145,1.66686153445063,1.64817828954962
759,RMD824401FE8S,2024-10-23 05:43:27,1.24765118248583,1.73545434205016,1.56787194554416,1.77715902033909,1.81652148064708,1.92122967316725,1.84158070040217,1.71357623792876
760,RMD824401CEBS,2024-10-23 05:41:03,1.78514771686072,1.87211090196309,1.85900590980666,1.9741648403501,1.81613416403064,1.73292484651863,1.61131807818757,1.70198572615772
761,RMD824401FE8S,2024-10-23 05:40:55,1.25386638119176,1.73586151720677,1.54003308031287,1.79964799040315,1.83147732221104,1.91496164029853,1.81241236093174,1.68916679217139
762,RMD824401CEBS,2024-10-23 05:38:18,1.80438766831802,1.8589099693615,1.86552360255792,1.98214342458862,1.86203069119031,1.73582906835974,1.62111876748909,1.70085333791642
763,RMD824401FE8S,2024-10-23 05:38:12,1.2871719999175,1.7536485156689,1.53672381184133,1.80049418933549,1.80768819382173,1.90888441461422,1.8055608354713,1.68227503441862
764,RMD824401E94S,2024-10-23 05:33:07,1.92500143070122,1.89859571470062,1.80966063821387,1.84236332020139,1.65804497977662,1.58846131365883,1.28032992316609,1.47968101556834
765,RMD824401FEBS,2024-10-23 05:28:55,1.7883454057347,1.85389976531113,1.9666447734001,1.82270259235426,1.92152237178993,1.8734506923734,1.68148719470139,1.8694070878701
766,RMD824401E92S,2024-10-23 05:25:48,1.80111233786132,1.79283316384547,1.95487089845701,1.93518193743109,1.92796615835856,1.84083395564951,1.71563818943634,1.89583902863446
767,RMD8244121A5S,2024-10-23 05:22:04,1.83026044643362,1.80143707844685,1.61381972989548,1.54646932951498,1.79832936640813,1.78333495180285,1.69807582415868,1.70285271353805
768,RMD824401D8BS,2024-10-23 05:19:17,1.80429936519666,1.78739551078793,1.69416612424919,1.78305177638216,1.68883722874563,1.71001864335305,1.60608286996942,1.55450938177014
769,RMD824401C37S,2024-10-23 05:08:52,1.91002950773387,1.63217237203058,1.9003597514787,1.80805897454336,1.67225720988272,1.53752906442971,1.6858438165615,1.76872467205146
770,RMD82441217ES,2024-10-23 05:06:01,1.77845896742156,1.70194114191799,1.87199417549359,1.74007150842947,1.79059464779621,1.54940744188272,1.67745710952478,1.744806154284
771,RMD824401BA0S,2024-10-23 05:03:15,1.96138344676576,1.69665774426138,1.86376185841104,1.83094409951184,1.6637129336932,1.55787186524178,1.67015807500514,1.83389971805708
772,RMD824401D1CS,2024-10-23 04:58:19,1.79705075825538,1.69180569476609,1.91551076650138,1.88985616043206,1.83581120093418,1.68665714151095,1.56698016464148,1.77171510078694
773,RMD82441217FS,2024-10-23 04:52:39,1.72824720196479,1.6320614953397,1.78437908543502,1.83008551848438,1.86668319832674,1.7296922557561,1.69709513832139,1.57619345862665
774,RMD8244121A4S,2024-10-23 04:49:37,1.68064861080264,1.91135259058161,1.81626275150416,1.96000826347257,1.66807613674898,1.88031315606068,1.61824761010815,1.94256542683054
775,RMD8244121A6S,2024-10-23 04:49:08,2.0505563744776,1.89564375178268,1.97654685927155,1.84587171936961,1.75869610431549,1.72971992750451,1.46803078862888,1.67656118126146
776,RMD8244121A0S,2024-10-23 04:38:02,1.79173479041393,1.55762543920078,1.94994552213412,1.84605282012528,1.99642245878871,1.86824349512393,1.85178021040221,1.73764892377109
777,RMD8244121A7S,2024-10-23 04:37:49,1.48219876127821,1.62099277252988,1.76755184972254,1.52928446360046,1.69353925555114,1.46208301117602,1.38932330533701,1.57453369123662
778,RMD8244121A0S,2024-10-23 04:34:34,1.74173216775923,1.52166899018196,1.90416728259934,1.76099575554672,1.98334543210111,1.86408869703034,1.82386863473829,1.74400045416093
779,RMD8244121A7S,2024-10-23 04:33:46,1.51199302003588,1.86965689336704,1.81827570204366,1.75183637251489,1.59481817111363,1.45726725830954,1.46641237264891,1.47742084213765
780,RMD824401C37S,2024-10-23 04:30:48,1.71556031641887,1.88274348553618,1.81524201714732,1.88440455913123,1.63674380628256,1.5449020183331,1.77946432829533,1.58924399841962
781,RMD824401D1CS,2024-10-23 04:30:20,1.70764041502668,1.91024737820544,1.84897728068972,1.82133699751198,1.82431213029701,1.67297852457773,1.65690498946802,1.74537292643017
782,RMD824401D8BS,2024-10-23 04:26:10,1.81427259994426,1.82582065752167,1.71187782687202,1.80471053785538,1.75607722305533,1.74018102858857,1.83719967661662,1.62385972306862
783,RMD8244121A5S,2024-10-23 04:23:15,1.72523263300097,1.70987549576863,1.62127025735841,1.73343855846321,1.83238023681338,1.74504405094227,1.82298693904814,1.74403889723613
784,RMD8244121A6S,2024-10-23 04:22:52,1.6957656283671,1.94105001392846,1.67249885169699,1.61079459279703,1.78677015837973,1.52778273218775,1.64247386978359,1.73859336185524
785,RMD8244121A4S,2024-10-23 04:20:05,1.96404243723595,1.95184396948297,1.8998974080427,1.90459555135796,1.86481907912386,1.81194524261307,1.82848765118048,1.89494684789434
786,RMD82441217ES,2024-10-23 04:19:58,1.67923582453084,2.03104004542469,1.72305145737449,1.74672667780289,1.62198366286351,1.82349207269401,1.64259924831279,1.66295007592008
787,RMD824401BA0S,2024-10-23 04:12:18,1.97217569079178,1.88183995331718,1.87385471580417,1.83702503579026,1.70943373882671,1.78180809829829,1.79098575443962,1.8235681694864
788,RMD82441217FS,2024-10-23 04:12:15,1.6529270369305,1.93742987886583,1.5287344329456,1.86349137118306,1.53565653650906,1.55992057377862,1.44745201484797,1.44795353249469
789,RMD824401C30S,2024-10-22 21:37:09,1.87627183195641,1.84690698118258,1.90031009120674,1.65274420674147,1.878122310442,1.83990717833024,1.80424885194046,1.70129540143239
790,RMD824401C2DS,2024-10-22 21:36:49,1.60147606776986,1.87075100861331,1.90877398888518,1.63049734617209,1.65460350016895,1.38782157774927,1.23303048617984,1.56673932933475
791,RMD824401C76S,2024-10-22 21:34:06,1.78861957202886,1.86397916670765,1.85715725388802,1.75106448549482,1.86190692750064,1.8911075261267,1.91861511947725,1.83655428412129
792,RMD824401B8ES,2024-10-22 21:33:59,1.66335177920043,2.03475820654014,1.7934858918715,1.73010145879444,1.6455719749364,1.6217507485992,1.46167465575975,1.54785007065734
793,RMD824401BA7S,2024-10-22 21:31:02,1.85471647290605,1.78662892070865,1.69941063045642,1.58277439151674,1.81255214938985,1.84411130835839,1.79389977525852,1.85719813392914
794,RMD824401C28S,2024-10-22 21:30:56,1.66403625862662,1.95452451592141,1.86768111418266,1.90568305080436,1.6707008596133,1.59085739193402,1.77885767046983,1.40973679059742
795,RMD824401BA7S,2024-10-22 21:28:02,1.83435694341525,1.79167829852236,1.70788357752858,1.56395900912808,1.78962362157452,1.83540716825579,1.77525784485324,1.83801741253426
796,RMD824401C28S,2024-10-22 21:27:35,1.6496084438536,1.90801682974486,1.88737047237415,1.84374011970517,1.66025975099201,1.55529618394231,1.75022187799266,1.43748712347839
797,RMD824401C76S,2024-10-22 21:25:31,1.8171196922184,1.81820371303253,1.85372835059905,1.73506691419078,1.86440312979507,1.87591720487975,1.91542691485058,1.83979522002174
798,RMD824401B8ES,2024-10-22 21:25:04,1.67298767618393,2.04288877546666,1.79177858281766,1.7409552245129,1.42855252280213,1.53838842450848,1.39845984953519,1.65584110474112
799,RMD824401C30S,2024-10-22 21:22:06,1.89129060645712,1.80235885709207,1.86488603057185,1.6376937659577,1.72887650278254,1.74348525685554,1.81145067931576,1.74633551641742
800,RMD824401C2DS,2024-10-22 21:21:59,1.58721334662568,1.79213460296748,1.83379641391359,1.52621762310329,1.59757680882851,1.33430317229562,1.42758700122412,1.48207127665925
801,RMD824401C5ES,2024-10-22 17:19:44,1.64192001780073,1.89789257765892,1.97992457916159,1.97422014309948,1.92186499348658,1.81172829688875,1.77604465701699,1.86547202007028
802,RMD824401C5ES,2024-10-22 17:17:24,1.62819551456348,1.88324346735128,1.96680052065634,1.9611740775728,1.90613495863661,1.80863882908624,1.77002718014361,1.85974897031212
803,RMD824401B82S,2024-10-22 17:14:11,1.76329031261187,1.83552990357596,1.88876729149944,1.8026187150581,1.86845420677911,1.72942653985273,1.80359231307119,1.52077797967026
804,RMD824401BACS,2024-10-22 17:14:03,1.56399694657817,1.92045870609951,1.84885772748924,1.81299190311158,1.52056431898641,1.51603237832953,1.68681348580557,1.58627893365589
805,RMD824401B82S,2024-10-22 17:11:36,1.75694065581062,1.82182415037379,1.87248033817486,1.78783575205509,1.85875301828678,1.72216015300001,1.78079013722773,1.51922209247488
806,RMD824401BACS,2024-10-22 17:11:27,1.56733862057161,1.9194923675532,1.84486735555145,1.81721182733539,1.52498824055121,1.51340749758695,1.6887806522377,1.58645316973891
807,RMD824401B7CS,2024-10-22 17:07:46,1.79268497911678,1.64672582780158,1.76223030015133,1.54386904854416,1.73312493431959,1.58986108519679,1.73221744308622,1.75496319923124
808,RMD824401BAES,2024-10-22 17:07:37,1.63039965658037,1.82999788146967,1.71183798569283,1.82993255855165,1.8666857477703,1.72480484347655,1.69293972630693,1.84406550423214
809,RMD824401B7CS,2024-10-22 17:05:17,1.79432567067425,1.64445320055159,1.7642320271728,1.53989670085994,1.72954647713874,1.5909487565718,1.7317058041783,1.75526084907558
810,RMD824401BAES,2024-10-22 17:05:10,1.62778122730448,1.82705889653532,1.70510255322387,1.8331973922054,1.86876324457524,1.69839130065544,1.71686848352423,1.82496222124076
811,RMD824401BABS,2024-10-22 17:01:02,1.5937741607243,1.8473228865042,1.77957332881011,1.51852885639216,1.87237153780181,1.70616143328285,1.87028127854089,1.88112722738213
812,RMD824401C5FS,2024-10-22 17:00:52,1.8664274112251,1.5803090072228,1.72334662423752,1.77909984334082,1.67574325246417,1.49023075975031,1.62581749546525,1.77690519079624
813,RMD824401C5FS,2024-10-22 16:58:05,1.86623114044039,1.59348169222896,1.72606472446483,1.78099823382134,1.67761916728548,1.49111678826962,1.63281247503468,1.77171631170086
814,RMD824401BABS,2024-10-22 16:57:56,1.5668384032798,1.8450481198164,1.76030141077232,1.51391801198708,1.81522628894123,1.711752762912,1.86744043229801,1.88485381999068
815,RMD824401BAAS,2024-10-22 16:53:00,1.83043576409839,1.24712944522877,1.83219572049375,1.82429459628673,1.81877327997502,1.8222049117549,1.84946645685146,1.8394449750966
816,RMD824401BAAS,2024-10-22 16:49:52,1.8345030033833,1.25199438487366,1.82492298164021,1.817774210116,1.81744430787807,1.81151681180234,1.846027970887,1.83802623814098
817,RMD824401B80S,2024-10-22 16:44:39,1.86711116938263,1.76467568305703,1.71235090051304,1.22648006525462,1.77595484198418,1.65892630746419,1.7810774372148,1.86850098993688
818,RMD824401BA8S,2024-10-22 16:44:30,1.70317775387153,1.96317136799035,1.81561108365828,1.84290802434804,1.36522289349097,1.58178333634237,1.79028195729255,1.63145726829869
819,RMD824401B80S,2024-10-22 16:13:13,1.8648121903333,1.75637918336903,1.68902119533725,1.23051168549129,1.75228505939847,1.62265277207643,1.74519138478712,1.85515579566127
820,RMD824401BA8S,2024-10-22 16:13:03,1.69571163270221,1.97393860196389,1.80959600276026,1.8488430408234,1.3899669599802,1.65720286635993,1.77243816328619,1.646146348631
821,RMD824412146S,2024-10-22 16:04:52,1.81126008399925,1.81180536795213,1.82417871955485,1.84743736439589,1.88289638575294,1.83814857317825,1.8035853304972,1.90709784228637
822,RMD824401CA8S,2024-10-22 16:04:46,1.58212092279994,1.93768463969825,1.9173059306446,1.86994496467207,1.69343296047641,1.68171434763241,1.53373370073363,1.52642792416773
823,RMD824412146S,2024-10-22 16:01:47,1.81598708895443,1.82733057207065,1.84290901209742,1.86953452746764,1.9094116758133,1.860150360849,1.82210417434926,1.92367847289571
824,RMD824401CA8S,2024-10-22 16:01:38,1.5739993908076,1.94379207681929,1.91937116427332,1.85932985825407,1.68762773439796,1.69684607518872,1.55091444734363,1.5312391108674
825,RMD824401BD9S,2024-10-22 15:57:41,2.03167443387641,1.97929507764001,1.92506909779793,1.74596882580822,1.8666022937164,1.86049272016655,1.9747428252851,1.88584247205562
826,RMD824401CA9S,2024-10-22 15:57:32,1.62476959937051,1.92280903907764,1.70779942531794,1.79844325720689,1.88091953930739,1.56564547826213,1.76065863625512,1.79412357938371
827,RMD824401BD9S,2024-10-22 15:55:08,2.03160851390123,1.97920402514994,1.92588158118323,1.75760306147174,1.87891343856013,1.87408326436218,1.97260994293156,1.88181005250166
828,RMD824401CA9S,2024-10-22 15:55:01,1.64152878722926,1.91679387333717,1.70933698415303,1.84351881007474,1.89480328416517,1.56907248224632,1.77459963005594,1.81024132810592
829,RMD824401BADS,2024-10-22 15:51:44,1.90441785453667,1.86410508451135,1.82624409223369,1.75067449786114,1.89484898365118,1.83503180561055,1.82607725264157,1.75553484264052
830,RMD824401BADS,2024-10-22 15:47:29,1.90360926699814,1.85509123671308,1.83113798084689,1.74173581052388,1.89499667423752,1.83532161526844,1.82121961784517,1.75083246337085
831,RMD82435163CS,2024-10-22 15:33:41,1.8837662715012,1.84919137578642,1.70330644936066,1.85747107930016,1.7859537225604,1.6978446584228,1.31577787714252,1.42107265958315
832,RMD824401D66S,2024-10-22 15:02:59,1.515238635266,1.87036101497928,1.6275296429747,1.63746929844216,1.76623169342378,1.72583946267978,1.87718462306873,1.84281117461964
833,RMD824401B7BS,2024-10-22 15:02:47,1.57907939850597,1.45196014669438,1.62003439941043,1.6823961996782,1.8852306970612,1.8882158199675,1.87586834426943,1.93042649646223
834,RMD824401D66S,2024-10-22 14:59:12,1.5306761427959,1.84266216610901,1.61084329551523,1.6427613758253,1.81887697251186,1.76815116539067,1.89760287025691,1.85112494435271
835,RMD824401B7BS,2024-10-22 14:59:01,1.59664666517675,1.39967249927889,1.65945185102647,1.6131765898235,1.89751519581541,1.9096859116034,1.89722232451117,1.95350173717348
836,RMD824401BDAS,2024-10-22 14:53:06,1.72895484262774,1.81044871375753,1.81070084207845,1.88888032403107,1.91866094005632,1.8338219483935,1.54753101045539,1.58435547821481
837,RMD824401B7BS,2024-10-22 14:50:03,1.57782201301454,1.4252063375558,1.62344037324397,1.65497953509972,1.85914070150998,1.86159499258732,1.8498189184326,1.90041507343443
838,RMD824401BDAS,2024-10-22 14:49:58,1.56871062042152,1.79190084446743,1.91859019885407,1.74012002748329,1.72827020464775,1.63865591454957,1.54195594214847,1.73676379880788
839,RMD82441214ES,2024-10-22 14:44:46,1.73053547066731,1.72288493697481,1.61799455285383,1.54386380481513,1.854634961567,1.84975276414141,1.94844911006595,1.96634821850254
840,RMD82441214AS,2024-10-22 14:44:37,1.57631764253476,2.05796426496684,1.83904847040103,1.64446413644353,1.85930410681161,1.90590233408547,1.85706298224677,1.90958597812645
841,RMD82441214ES,2024-10-22 14:31:21,1.6961712156292,1.68279041820161,1.61748626892036,1.55138698741618,1.85218523425928,1.84723287803973,1.9471020416509,1.96607474487703
842,RMD82441214AS,2024-10-22 14:31:11,1.69292471022124,1.98865061745813,1.78127334712389,1.75182268897246,1.88278132030718,1.92291577664446,1.88592332614291,1.93897419045437
843,RMD824401BC5S,2024-10-22 14:12:57,1.4243477531866,1.30255949452357,1.38297914899145,1.40845927789032,1.62489466998334,1.58102912338385,1.59680971846124,1.43752842624728
844,RMD824401BBCS,2024-10-22 14:12:46,1.19564564247579,1.77674275615011,1.57660438136367,1.79575956278379,1.62907304951394,1.63184352615176,1.71898460622276,1.97402805250157
845,RMD824401BC5S,2024-10-22 14:09:44,1.42892502987076,1.33160605681305,1.42659862231235,1.44469213212216,1.61976682081588,1.59059987235071,1.59384863146001,1.42744225574192
846,RMD824401BBCS,2024-10-22 14:09:35,1.17621677107901,1.76712744516194,1.55135917692341,1.82072175165942,1.59522202037193,1.62495610287384,1.71531508734005,1.96990205328832
847,RMD824401BBCS,2024-10-22 13:58:03,1.03723945031487,1.18424743256313,1.18851025503445,1.40165074324599,1.72430509793028,1.86644684463327,1.87515965826804,1.95689703907474
848,RMD824412143S,2024-10-22 13:37:43,1.20379905027903,1.32716442747681,1.49392974555055,1.49113509614848,1.9039275451561,1.93176809687886,1.94209852270203,1.80977813282943
849,RMD824412148S,2024-10-22 13:37:32,1.74093078251377,1.97675517478527,1.89103548949514,1.81552333227229,1.74086479799976,1.82122912179905,1.70907716628197,1.8519784488055
850,RMD824412143S,2024-10-22 13:33:27,1.14507135543943,1.31157703672264,1.44795773494736,1.49717469988008,1.89924488728519,1.93217162786457,1.94356736826361,1.81506607006731
851,RMD824412148S,2024-10-22 13:33:12,1.74089261162129,1.96448502314423,1.89219111813024,1.81965387573443,1.7732611209955,1.82330071401898,1.69391097720426,1.84175606336081
852,RMD824412143S,2024-10-22 13:29:01,1.21796726913452,1.35045868188463,1.49645056823657,1.52765095058516,1.90551145837568,1.94578847364506,1.94990185252674,1.81317010675074
853,RMD824412148S,2024-10-22 13:28:48,1.72334715647723,1.96053574514271,1.89021144724961,1.82216909003357,1.74444065808641,1.82051130780229,1.71132760113072,1.85298319350169
854,RMD824412143S,2024-10-22 13:08:42,1.21223020522496,1.34620996800951,1.49275964260594,1.5131839512621,1.91936906044992,1.94848344409093,1.95056749925011,1.82860793499475
855,RMD824412143S,2024-10-22 12:55:46,1.16996505085298,1.35354707974114,1.45922526280986,1.52444452654799,1.92631984096392,1.95137229696101,1.96380297431447,1.82419525529001
856,RMD824381AB3S,2024-10-22 05:00:23,1.93488536420693,1.76835646076185,1.81692566574292,1.88662842070669,1.82847643422268,1.72545915863627,1.80669021162026,1.77870306920209
857,RMD824401B93S,2024-10-22 05:00:06,1.45995727226323,1.62011440269288,1.68208161956926,1.81165202210551,1.5563898462474,1.69052428717946,1.78602960393638,1.77334116677128
858,RMD824351698S,2024-10-22 04:56:58,1.77587380002055,1.78749152785519,1.7353482784348,1.79442157826392,1.85795496199672,1.73123771987435,1.69963907036525,1.41342447438599
859,RMD824412145S,2024-10-22 04:56:51,1.63017485356608,1.90232808019582,1.94528651567654,1.9294476479327,1.70850219236471,1.66110600748361,1.6364608360796,1.76323605941311
860,RMD824412144S,2024-10-22 04:53:39,1.26281228098928,1.63018041192328,1.88175576875199,1.8692068141182,1.69934636160052,1.70470226616641,1.86021836979884,1.80915960595977
861,RMD824401B8CS,2024-10-22 04:53:34,1.86553390099283,1.88806491148075,1.93230984520901,1.82201779870462,1.67598090772537,1.76524401847955,1.84862847478886,1.9003559320961
862,RMD824401B8CS,2024-10-22 04:50:54,1.82141477715041,1.88646477567317,1.94797378120826,1.80000122195716,1.63832769180642,1.78100941539489,1.85001490609763,1.92127698864281
863,RMD824412144S,2024-10-22 04:49:33,1.24900532200142,1.43282887740356,1.67726697228436,1.84637341185611,1.71560229382764,1.7255008214537,1.85660576565499,1.81123639537226
864,RMD824412145S,2024-10-22 04:48:09,1.81209951751851,1.84899107571492,1.89438091772601,1.85277659216717,1.93167373980502,1.83912234290517,1.85195660793158,1.76344745295945
865,RMD824351698S,2024-10-22 04:44:47,1.90341231048917,1.88628047826138,1.8722821595555,1.82850496008822,1.8914597217492,1.76744952676346,1.72382180786331,1.35534182362388
866,RMD824381AB3S,2024-10-22 04:42:27,1.68426279411679,1.90669228405759,1.96363860118277,1.97268677725644,1.51597507196684,1.64710591837591,1.30615623138824,1.65646820637297
867,RMD824401B93S,2024-10-22 04:41:54,1.61039003571082,1.53091442345732,1.75303842915143,1.80277404830668,1.89339009088378,1.85449297592204,1.91597722514514,1.89666752674347
868,RMD8243517FDS,2024-10-22 04:38:45,1.99499107719235,1.94753775328417,1.91765671939932,1.83751043045235,1.92569037464156,1.89037321613855,1.87870510617237,1.90592945111141
869,RMD82441214DS,2024-10-22 04:34:32,1.76550475945762,2.0471603946821,1.94389563494258,2.01164353511163,1.74504663724081,1.80761460018151,1.75103716233623,1.7154719639334
